,userid,commentid,username,content,timeStr,likedcount,hug,replycount
2,7945120317,5905492751,汽水猫猫拳,汽水猫猫拳送您一张会员礼品卡，快来看看TA的祝福吧!快来领取吧https://music.163.com/prime/m/gift-receive?p=mROmI_WE74vik80euTNs-m2nf6T-huDrJrdiyGgVGOzi8TGdDCUIVxWhVAq_ezJ1dM4rSsVouaL5BsSh9y5wnPo6Cdq9-bpkuAVaiJMiCbQ&d=rsI97zpF2DNh7ANzW7j2xw,昨天20:49,0,FALSE,0
3,484923005,5905335191,海水oO,余老师明天见！,昨天14:12,0,FALSE,0
4,1863862818,5905248669,什么蕊i,我还在原地,昨天09:36,0,FALSE,0
5,495423601,5905171698,余佳运今天巡演了吗,终于要见面了余佳运?我们都会成为更好的自己,昨天01:30,0,FALSE,0
6,393932085,5905119528,oepitbsdghklazmxpq,不需要犹豫,2天前,0,FALSE,0
7,3973534440,5905095942,只愿许你所许,希望我可以快点走出内耗，走出已经过去的那段感情，好好学习，一年后考到理想的大学。,2天前,1,FALSE,0
8,7819338076,5905053896,1-1024,希望今年九月底在我理想的高中里,2天前,1,FALSE,0
9,1425158915,5905047768,ynaynaa,6.17在现场听到九月底我是真的会疯掉狠狠期待住了,2天前,2,FALSE,3
10,3350587905,5904915832,心事都在歌里BBV,对雷迅的爱只增不减,2天前,0,FALSE,0
11,1468098487,5904911442,RRRENAAA,[大笑][憨笑],2天前,0,FALSE,0
12,314735992,5904891322,花会枯萎树会凋零爱永不凋零,不知道以后会怎样希望我能永远快乐要和爱的人永远在一起啊做自己简单就好了,2天前,1,FALSE,0
13,3220471559,5904858501,我得吃饱sq,老余，六月见！！！四年前的愿望终于要实现了！！！,2天前,1,FALSE,0
14,3316901732,5904759031,我与Q小姐的日常,上省重点！！,2天前,0,FALSE,0
0,2002589280,5317557555,又貝春,我会一直惦记你的原因无非就是你曾经给过我的那一点点甜,2021/5/25,5,FALSE,0
1,2002589280,5317594411,又貝春,不出意外的话没有刻意的见面我们不会再见了,2021/5/25,11,FALSE,0
2,428006863,5317454539,果湿,她是人天赐给我的公主因为年少无知的漫不经心把她弄丢了,2021/5/25,3,FALSE,0
3,109896407,5317460890,Tuz_,怎么偶尔还是会难过，可能分开的4个月对在一起的5年来说还是太短了,2021/5/25,2,FALSE,0
4,1291978663,5317194716,被冷风袭,其实女孩子都是揣着答案在问问题,2021/5/25,7,FALSE,0
5,335315269,5316304470,喜娃smile,有些人有些事，恶心到了，怎么都就回不去了,2021/5/24,5,FALSE,0
6,421170796,5315809135,你的私人物品,理性永远都在帮感性收拾烂摊子,2021/5/23,4,FALSE,0
7,1817746963,5315113761,沈千姝,样子渐渐模糊声音偶尔记得,2021/5/22,2,FALSE,0
8,538249887,5314974315,我的莹芳,等一个故事高考完再和你说,2021/5/22,2,FALSE,0
9,1456186434,5314937230,都说世间有情__,我要喝很多酒，然后把爱吐到臭水沟。,2021/5/22,6,FALSE,0
10,1681172926,5314426627,16号小巫,已习惯一个人,2021/5/22,1,FALSE,0
11,420003622,5313916135,Liliya_ss,我也想过重蹈覆辙,2021/5/21,3,FALSE,0
12,1948243473,5313799489,黄昏予你温柔,我也在以我的方式爱她可能她不喜欢这种方式的爱或者说根本就是不喜欢我.,2021/5/21,1,FALSE,0
13,68515675,5313579541,我是ghm呀,每个人说话都不算话，所以生活何必当真,2021/5/20,2,FALSE,0
14,428634403,5312938412,椰子糖_,我觉得她很丑，就是这么觉得，我觉得我比她更爱他，可是他还是选了她，是我提的分手，也是我最放不下，就算我每天看十几次你的主页你也不会知道了,2021/5/19,2,FALSE,0
0,2110638748,5899926155,大磨叽别睡了,要学会放下放过自己吧丹丹,5月1日,0,FALSE,0
1,2032162853,5899843258,听谦说晚安,我不主动你就不会主动我知道你心里一直牵挂她我也知道我只是你更好无聊的玩玩而已我太舍不得你了我太想跟你在一起了你唯一的主动也能让我欣喜很久我一个人计划未来的时候你应该在想她吧我跟你长篇大论的时候你在跟她聊天吧不回复我的时候是在考虑她吧不想跟我公开是在等她吧我都知道的,5月1日,0,FALSE,2
2,2032162853,5899844740,听谦说晚安,怎么就那么遗憾呢,5月1日,0,FALSE,0
3,137309325,5898808578,Ly刘无一,抄袭的歌竟然还在？？,4月30日,0,FALSE,0
4,1698630920,5896485405,老鼠吃糖,从那天开始就没有再主动找你，恢复了我原来的样子独立，自由，没有依赖不打扰，就像从来没有认识过一样，我知道放弃一定很遗憾，但有些事情坚持本来就没有什么意义。,4月25日,0,FALSE,0
5,1646304871,5887612297,下辈子只想好好活一次自己,这首歌包含了我四年的爱情故事第一次闹别扭了时候她听的歌给我转发的这一听就是四年无论是异地还是在一个城市每次我们两个不开心的时候我都会听我以为这首歌有魔法给我力量可惜这首歌的力量让我用光了我们还是分开了分开了半年还是会想爱上她我当时真的用了山河的勇气祝你们爱情顺利,4月9日,2,FALSE,0
6,1919781832,5886884824,凤辞_时笙,两点四十七分，同步选择沉默。,4月9日,1,FALSE,0
7,1942216112,5886736076,逐光者123,2023.4.8哈喽我来到你的秘密歌曲了！,4月8日,0,FALSE,0
8,1942216112,5886733654,逐光者123,2023.4.8哈喽我来到你的秘密歌曲了！,4月8日,0,FALSE,0
9,1756781008,5882999078,日初晓,"""我们都不善表达我们都藏着真话我们都遮遮掩掩于是我们渐行渐远.""",4月4日,4,FALSE,0
10,453896987,5882239491,故事散与晚秋,不甘心这样收场，缺也尽力了,4月3日,1,FALSE,1
11,3287722266,5881594666,劉一点愛我_,记得当初听这首歌的时候只有512条评论，当时我还是那么喜欢他，可是现在一切都变了，终究是我一个人的独角戏罢了,4月2日,2,FALSE,0
12,4009047426,5877684478,Lacrimal白,两个人可以不在同一辆车里，但一定要在同一条路上。,3月26日,1,FALSE,0
13,2110638748,5877290201,大磨叽别睡了,可是啊这首歌陪我好久好久难过就会想起这个歌,3月26日,2,FALSE,2
14,1921882968,5874145367,老秦的小祖宗啊,三年咯,3月20日,2,FALSE,0
0,3696091449,5904521451,七七_wv,找个男朋友一起听歌呀！,3天前,1,FALSE,0
1,252837024,5903752865,总不可能一直漂流,也许会想你想你很不经意却总是时刻时刻时刻提醒,4天前,0,FALSE,0
2,247458790,5900009832,小_蝎,1,5月2日,0,FALSE,0
3,321535766,5897571665,慕今夏L,昨天梦到你了小傻逼突然记忆又回来了才发现你已经一年多没联系过啦你呢最近好吗,4月27日,2,FALSE,0
4,1326617965,5895707107,Windsky-Z,可是人不能一直活在过去，再见啦。,4月24日,0,FALSE,0
5,390409384,5895366096,Sachikoyo,找自己,4月23日,0,FALSE,0
6,1542001610,5893912226,风物长_,前奏有一点点像搁浅？这歌真的好好听,4月20日,0,FALSE,0
7,1508534020,5890742097,小也yuki,就当做了一场梦,4月15日,0,FALSE,0
8,1356869391,5884877289,esliii_01,高度感情洁癖是不是该单身一辈子,4月7日,1,FALSE,2
9,433738091,5883753789,牵狗的小猫,我觉得好像JJ的声音,4月5日,0,FALSE,0
10,1344427009,5882521893,#NAME?,为什么没有结果的人还要让我们相遇，割舍真的太疼太疼了,4月3日,0,FALSE,0
11,327234930,5882423903,SangLi_jiaN,处女情结怎么解啊救命,4月3日,2,FALSE,2
12,6280009098,5880418912,小七_Jxda,他总说穷十块钱的花没给我买过几十块的烟却从没断过,3月31日,0,FALSE,0
13,125110104,5874537870,马达加斯加的小炮,我好想他啊，但是我也没有理由找他，见到他我都绿茶不起来，好想挂在他脖子上抱着他，不想停,3月21日,1,FALSE,0
14,38245752,5871834560,哇伊SKL,过去的一直留在记忆深处了,3月16日,0,FALSE,0
0,3366151163,5904546240,孤岛余青,你好，我觉得我们应该重新认识一下，胡同学,3天前,0,FALSE,0
1,7871314589,5903198238,北极_beiji,送你一首歌，舔狗相对论[大笑],5天前,0,FALSE,0
2,1732137703,5901899413,他来自极寒的加拿大,巴厘岛一堆情侣身亡这次还去吗[幽灵],5月5日,10,FALSE,2
3,514137932,5901343375,Brush_Nick,阿giao哪儿有气场，哈哈哈,5月4日,0,FALSE,0
4,8156670299,5900267132,余香空,我爱了,5月2日,0,FALSE,0
5,480656980,5898475862,SyIphia,还回得去吗你凌晨说喜欢我的那天,4月29日,1,FALSE,0
6,617294451,5897414676,大把钞票全是梦,当你说出我不想你的时候你就已经输了,4月27日,4,FALSE,0
7,304378654,5896943395,春野加奈,泰酷辣,4月26日,0,FALSE,0
8,4886444132,5896499316,芋倪姐姐,声音好听,4月25日,1,FALSE,0
9,2102064498,5895371625,鲸鱼不吃虾_Q6L1,大年——全南京最后的纯情,4月23日,0,FALSE,0
10,2032462267,5895233428,喜欢队长的迪迦,泰裤辣,4月23日,0,FALSE,0
11,6407714353,5895004671,唯爱软梨宝-十点差三分的晨,一首歌、一杯酒、一束光、一场微醺的氛围，和听歌流泪的我,4月22日,1,FALSE,0
12,2108077134,5894632559,DieKastanien,带我去巴厘岛吧！！！！！！,4月22日,2,FALSE,0
13,443347787,5894371981,1rose丶nov,开场歌曲??大年,4月21日,0,FALSE,0
14,1537284390,5893603641,想要谈谈关于小巩,分手就分手不让我登爱奇艺会员算怎么个事？！,4月20日,3,FALSE,0
0,39694605,5905445921,陆荣K,想你的107天,昨天19:16,0,FALSE,0
1,377537757,5904737258,要一起吃火锅嘛,还真的是最后一次爱你,2天前,0,FALSE,0
2,3351005936,5903836980,G_積雨雲_,@小兔子乖乖兔兔,4天前,0,FALSE,0
3,481416824,5903156782,EHAMA子鱼,你来了夏天也就不用来了,5天前,1,FALSE,0
4,1593276979,5901523277,我也不喜欢冬天,@五百年心心念念很想你,5月5日,0,FALSE,0
5,1639254164,5901418544,他唱世间的怜,周佳顺什么时候有现场啊?,5月4日,0,FALSE,0
6,5115737645,5900009174,猛炫枇杷,桃花开了你也回来了，你就是我的春天,5月2日,1,FALSE,0
7,374369756,5897069755,_捧花见你,→←两手指向中间滑你会发现神奇的一幕，希望你能够快乐,4月26日,0,FALSE,0
8,3827578393,5895987893,洗星海-,喜欢这首歌三年了还有人在听吗[多多可怜],4月24日,6,FALSE,0
9,2047540308,5895029237,h没有答案,23年十年报告你出现两次我是不是不长记性啊,4月22日,2,FALSE,0
10,1922825717,5894965656,秃头鬼121,[爱心][爱心][爱心][惊恐][惊恐][哀伤],4月22日,1,FALSE,0
11,599189805,5894183649,鹤青Fiy,今天出了23年十年报告，阿周你的这首歌我还听[多多耍酷],4月21日,10,FALSE,0
12,1553269466,5892778879,神之选子yw,再出几首类似的情歌吧，好听，爱听[大笑],4月18日,0,FALSE,0
13,1436141503,5890599366,_CyLcN,五年了！,4月14日,0,FALSE,0
14,5115737645,5890458005,猛炫枇杷,我喜欢她，她瘦瘦小小的脸盘，穿着衣服在阳光下跳很可爱的幼教舞，一蹦一跳的女孩子，扎着双马尾，然后涂了点口红，然后跟小闺蜜吵架了偷偷躲厕所哭。我有很长的路，我只能一个人走，然后我祝她一生平安。,4月14日,1,FALSE,0
0,1741183215,5905655317,橙子可以不用冰,这次我已经不喜欢五月了,0:50,1,FALSE,0
1,3403904556,5905647913,21年寒冬1,好像没有我你的生活也不会有差别你开心时照样开心难过时照样难过在你的世界里我与万物并列或不如万物,0:33,0,FALSE,0
2,3626389468,5905602772,用户3626389468,好舒服的歌不火的时候就开始听了,昨天23:45,1,FALSE,0
3,2037811673,5905558796,早睡早起_owo,今天下雨了哦来的时候看到你了噢幸好雨伞和帽子遮住了视线没让我们的眼神拥抱在一起,昨天22:41,1,FALSE,0
4,1496194549,5905334296,绯色橘子海,虽然不喜欢下雨天，但是跟下雨有关的歌都好好听啊～窗外有雨也很好听,昨天14:03,0,FALSE,0
5,3946818766,5905091654,九三_lovu,很喜欢下雨天因为没人陪可以肆无忌惮的在雨天下跳舞没有束缚没人管着也没有要想的人也不用为谁淋雨送伞也不用为谁打伞最慢慢的淋着雨走回去很喜欢下雨天,2天前,0,FALSE,0
6,1681206409,5905009932,每天一口叉烧包,不喜欢下雨天，除非你在我身边,2天前,1,FALSE,0
7,3225397784,5904806380,清霞姐姐-,有人困在雨里有人在雨中欣赏,2天前,1,FALSE,0
8,3973489182,5904738701,聚阡,“如果情绪有天气，那我困在雨天里”,2天前,1,FALSE,0
9,1924121568,5904672914,不当祖冲之,今天我这边是下雨天，你呢,3天前,0,FALSE,0
10,6400281475,5904567109,July-ed,虽然但是我不管我爱下雨天！！！听着雨声滴滴答答带着耳机听着歌面前放着真题卷旁边一杯奶茶真的很美好啊[爱心][可爱][可爱],3天前,2,FALSE,0
11,561919242,5904539910,吃饭学习打球,我也想保持神秘感啊可是我的嘴真的闭不上,3天前,1,FALSE,0
12,427107880,5904473843,寄给1122的信-,喜欢下雨天不喜欢下雨天要出门,3天前,0,FALSE,0
13,3418940191,5904049426,7til,我也不喜欢下雨天我害怕打雷很多朋友知道但是后来打雷只有我自己安慰自己,4天前,0,FALSE,0
14,1613154197,5904038857,十仔学长,哈哈哈哈哈,4天前,0,FALSE,0
0,1305191132,5905043750,来一杯醋泡柠檬,给你们讲个故事吧，给她洗过头，给她吹头发，卸过妆，给她熬了无数次红糖水，她生病了带她去看病，晚上感冒了，我给她跑出去买药，给她买过姨妈巾，给她做饭，睡觉给她讲故事哄她睡，她睡着了，我默默的抱着她睡着，我很爱她，所以我现在依然记得她背叛我的样子,2天前,0,FALSE,0
1,547698416,5903777485,趁早_yn,真的好爱,4天前,0,FALSE,0
2,4012322452,5903567683,非来鸡,天呐，飞儿乐队如果换她做主场，我绝对没有意见。,5天前,0,FALSE,0
3,4036746852,5903501965,在梦里哭-,又梦到她啦我真的很想忘掉她可是记忆太深刻我真的放不下,5天前,0,FALSE,0
4,1704461651,5903397635,#NAME?,缘尽则散忘记你那轻如鸿毛的誓言,5天前,1,FALSE,0
5,1856506417,5903077440,一万年太久_bJMx,夏天啦我记得刚谈上的时候你连跟我说句话都脸红有天啊我上学碰到你刚出门也是上补习班咱俩对视一眼你都不好意思说话后来我还是追上你送了你一路我认识的你腼腆爱笑阳光纯洁在我生命里是最纯粹的人了过几天你不舒服我送你去你倚在我身上我感觉到从未有到的温暖如果能重来我绝对不会撒手,6天前,0,FALSE,0
6,1887963307,5903016166,稀罕小夏,我爱她,6天前,0,FALSE,0
7,3228320535,5902162406,微醺小翊,这个版本和原版哪个好听？,7天前,0,FALSE,0
8,5112355373,5900936020,Yi許筱,你不是灯不会照亮我.,5月3日,0,FALSE,0
9,1357776694,5900273845,--Be--,从那一天起,5月2日,0,FALSE,0
10,377530689,5900209691,杨一ichi,太吓人了,5月2日,0,FALSE,0
11,3381900095,5899059730,M梦至西洲Q,永远支持,4月30日,0,FALSE,0
12,4998703019,5898878513,晚风思月情_,凌晨不睡觉是又被情所困了吗,4月30日,2,FALSE,0
13,1566443044,5898835056,小汐不吃肉肉,“那种舍不得断干净又不能和好如初的关系一直都在折磨我”,4月30日,0,FALSE,0
14,546735334,5898600982,luminous_m,咋听不了。。,4月29日,0,FALSE,0
0,1416482335,5905742092,欤你那片海,终于明白尤咏慈再喜欢也不能在一起的感受了,7:51,0,FALSE,0
1,331319358,5905384891,#NAME?,为什么有那么多人还在yy已经逝去的东西是相爱？对相爱是不是有什么误解？自以为的忘不掉不过是别人茶余饭后的笑话和污点,昨天16:37,1,FALSE,0
2,1604959949,5905169439,张张-_9,早就失去全心全意爱一个人的能力了,昨天01:19,0,FALSE,0
3,4989122855,5905123966,X_Y薛,你走了倒数日还在,2天前,0,FALSE,0
4,1421282652,5904969604,婶婶没吃饭,像我这样心软的人没有被伤透是不会走的,2天前,0,FALSE,0
5,1421282652,5904971097,婶婶没吃饭,我虽然很喜欢你但我永远记得那天你不想理我的感觉,2天前,0,FALSE,0
6,1421282652,5904969597,婶婶没吃饭,让我意识到我从来都是一个人的时候,2天前,0,FALSE,0
7,1421282652,5904972903,婶婶没吃饭,我是什么很坏的人吗为什么总让我掉眼泪,2天前,0,FALSE,0
8,1421282652,5904970145,婶婶没吃饭,有一天我不再需要疯狂的爱而是需要一个永远不离开的人,2天前,0,FALSE,0
9,1421282652,5904971071,婶婶没吃饭,我好像总是爱上不太愿意认真喜欢我的人,2天前,0,FALSE,0
10,1421282652,5904968715,婶婶没吃饭,你走得好快不回头看看我们走过的路吗,2天前,0,FALSE,0
11,1421282652,5904969566,婶婶没吃饭,如果我也能遇到一个害怕失去我的人就好了,2天前,0,FALSE,0
12,1421282652,5904970134,婶婶没吃饭,我虽然很喜欢你但我永远记得那天你不想理我的感觉,2天前,0,FALSE,0
13,1362330989,5904958173,是Cathy__,今天得知你已经有了新生活，偷偷听到了你的声音，好像熟悉又陌生，那一刻身上的每一个神经立马紧张了起来，你应该过得还不错吧，还是那么爱笑，果然像你说的那样会很快把我忘了，可为什么我还在原地走不出来啊，每天都陷在回忆里你爱我时候的样子，什么时候我才能放过自己,2天前,0,FALSE,0
14,3412876645,5904750775,恸忘淡,那是青春的懵懂随后我们渐行渐远我不知为何疯狂对你执着这回忆的漩涡快要把我吞没,2天前,0,FALSE,0
0,8379837008,5905834293,妮妮_fPAf,，真心找个男朋友dd,12:00,0,FALSE,0
1,8559409772,5905820950,云村村民16839472009470,zobi,11:29,0,FALSE,0
2,3226814405,5905801923,你要相信凉,我爱你,10:41,0,FALSE,2
3,8499893277,5905765771,奶希_886,大家都想着520却忘了明天是母亲节.,9:07,1,FALSE,0
