"","content","评论时段"
"8312","喜欢了傻哥哥三年，为了他减肥，留长发，学化妆，学舞蹈，只为了能让自己配得上他，或许是被我感动才跟我在一起的吧……然而我们并不合适，恋爱六十天就分开了，很自觉的做到不相往来。还是想感谢前任，让我变得又瘦又值得被爱[爱心]","2017-2019"
"8313","她仍是我的软肋我却不再是她的铠甲[心碎]——前任3:再见前任","2017-2019"
"8315","我男朋友是个完美的男生他不吸烟不醺酒不滥情不欺骗不存在","2017-2019"
"8316","有个男孩分享了这首歌他总是喜欢在晚上十一点以后分享一首歌却也总是喜欢在第二天删去他不知道我认真听了他分享的每一首歌他也不会知道这首歌我很喜欢他我也很喜欢","2017-2019"
"8317","喜欢一个人时吸进去那么多勇气最后呼出来的都是叹息","2017-2019"
"8318","我一直觉得任何一个脑子清楚的人都不应该爱我?","2017-2019"
"8322","我没有进过大学校园，甚至高中校园也没有踏进过一步，但我也有青春，我的青春流逝在城市里，当你们还在英语课堂上睡觉时，我已经在高楼大厦间穿梭。当你们还在校园的林荫小路上与他（她）肩并肩经过一片片落叶时，我已经在考虑明天的温饱，这就是我的青春，充满了现实、残酷、窒息，但也有着不屈和勇敢","2017-2019"
"8324","“好看的皮囊千篇一律，有趣的灵魂寥寥无几”","2017-2019"
"8325","不知怎的想起微博看到的一个小故事:在一个婚礼上，一个小孩问她妈妈“为什么新娘姐姐在哭啊？”她妈妈说:“可能是她觉得很幸福吧又或者是没有嫁给十七岁想嫁的那个人。”稠密的心思没几人能懂，到头来怕只把自己感动。","2017-2019"
"8326","一想到昨天的我也喜欢你，今天的我就吃醋了。","2017-2019"
"8327","别看我疯言乱语笑声有多美转过头不愿你见我落几行泪","2017-2019"
"8328","“你要做一个不动声色的大人了。不准情绪化，不准偷偷想念，不准回头看。去过自己另外的生活。你要听话，不是所有的鱼都会生活在同一片海里。”——村上春树《舞！舞！舞！》","2017-2019"
"8344","去看了点映，电影有梦想有现实，有热血有冷漠，却非常让人跟着剧情走，一场两个小时的电影，笑点从未间断过，泪点也让人跟着流泪。最后的大合唱真的太感动，半个摇滚圈都来了！[爱心]，支持大鹏！","2017-2019"
"8345","最让我感动的就是坐在出租车上听到了都选C，下车后发现原来是摩托宣传车从集安到了北京，别人都没放弃，自己不能先放弃[弱]","2017-2019"
"8346","剧中大鹏的外型好像在致敬星爷","2017-2019"
"8347","民谣和嘻哈都火了，该轮到摇滚了?","2017-2019"
"8348","记住爸爸今天为你做的一切………………女人，你的名字叫做贪婪！","2017-2019"
"8369","为JonyJ爆灯真心不怕辜负誓言不怕美人迟了暮是诗人没错了","2017-2019"
"8370","TT搭配JonyJ，阵容就让你崩溃！有没有？[奸笑]","2017-2019"
"8371","JonyJ！！！全世界最好的肖佳！！！如果英雄真的不问出处真心不怕辜负誓言不怕美人迟了暮如果失去不会让你脸上少了笑如果丢了自己还能找得到如果你付出的所有都会被人记住想要把你留在这里给你庇护给肖佳疯狂打电话[亲亲][亲亲][亲亲][亲亲]","2017-2019"
"8372","JonyJ我们的说唱诗人[爱心]","2017-2019"
"8374","薛之谦：我是，演员。李荣浩：我是，模特。薛之谦：动物世界李荣浩：野生动物薛之谦：你还要我怎样李荣浩：就这样","2017-2019"
"8375","李荣浩你的歌是不想给我分享给别人是吧，啊?一首不说，一首嗯，现在还来就这样?啊?朋友:什么歌啊?我:就这样。你是想他打死我吧！！","2017-2019"
"8376","我是不喜欢你了，你是早已不喜欢我了的。——张爱玲","2017-2019"
"8377","失去灵魂的爱情就像美丽的标本看似活生生却早已死了","2017-2019"
"8378","就这样好聚好散吧反正我们如此不搭","2017-2019"
"8382","都爱自己心仪之人，都被心仪之人宠爱","2017-2019"
"8389","迎来了2017年最后一首，期待2018年更多更好的歌曲！提前祝老薛和各位谦友新年快乐！迎来了2017年最后一首，期待2018年更多更好的歌曲！提前祝老薛和各位谦友新年快乐！","2017-2019"
"8390","每爱过一个人，都会记住特定的某个歌手.因为爱的所有人，喜欢的歌手全都不一样.我不知道这是丰富我音乐的库量，还是悲伤的载体无处不在?","2017-2019"
"8391","明知你是我的陷阱，我还是奋不顾身……","2017-2019"
"8392","狐狸也有爱情。用力爱过别计较。你闯进我的森林我的领地需要你你不用离开我的一切都可以给你还来得及证明世上唯爱你@凊橙","2017-2019"
"8393","最欣赏老薛的一点当然还是他对音乐的认真对音乐的态度他把音乐攥在手心里我把他和他最爱的音乐放在心里薛之谦先生请你一定要照顾好自己不要让自己太累我们明年再见","2017-2019"
"8399","爱情从来是纯洁而不媚俗的，脏的是我们自以为是的个性和懦弱无能的逃避。人们以现实为借口告诉自己要不冷不热，而我理解的成熟是依然懂得拥抱激情。新歌送给你们。","2017-2019"
"8400","离开是简单的表明，没有你陪我也可以。词写得真好~喜欢这首歌！","2017-2019"
"8401","原来电音和汉语更配呦","2017-2019"
"8402","已经爱上了Panta.Q和JuliaWu这对CP了[星星]Drop中FutureBass与Brostep完美结合，简直升华了！[爱心]这首也真是感人，不仅仅是美妙的前奏，还是百听不腻的完美女声，只能说这次合作很无敌啊，真的好听！[奸笑]","2017-2019"
"8403","过来人告诉我，为你不了解的人失魂落魄是愚蠢的，这就像拨打电话，听到无法接通，甚至连未接来电都不是[心碎]","2017-2019"
"8404","久未相见的老友啊，我这样祝福你。“一生热爱不遗憾，愿你余生可随遇而安。”今日大雪，宜听《鱼书》。???","2017-2019"
"8405","女朋友在上体育课没时间评论，她前天晚上交待我要我替她说“希望陈叔万事胜意”她下课会第一时间听了","2017-2019"
"8406","《鱼书》这大概是寄给老友和自己最美好的信件。在这个喧嚣的世界里，不管昨夜经历了怎样的泣不成声，早晨醒来依然车水马龙。我们的确需要有一些时刻，慢下来，告诉自己：勿忘初心。沉淀后做一个温暖的人。宠辱不惊，淡定安逸，希望这时光机永不会老去，使我始终做最初的自己，用一颗赤子之心一路奔跑。","2017-2019"
"8407","欲买桂花同载酒终不似少年游曾今的竹马之交如今的各奔前程偶尔的绿蚁新醅酒红泥小火炉愿十年以后我提着老酒愿你十年以后还是老友","2017-2019"
"8408","下次再见，谈笑风生不动情。","2017-2019"
"8419","让你同学监督你一下，加油！","2017-2019"
"8420","我曾经劝过一个重度抑郁症的人，我跟她说我吃过全世界最好吃的小蛋糕你要乐观哪天来我的城市我请你吃。后来因为某件事我也抑郁了小蛋糕也不好吃了整夜整夜的睡不着觉没有音乐觉得我会死就突然觉得之前我是多自以为是以一个旁观者的身份劝别人乐观太容易了你并不知道她经历了什么","2017-2019"
"8421","我抱着吉他在你家楼下被暴雨淋伤","2017-2019"
"8422","我的心在这里等你来领回去","2017-2019"
"8423","曾经我是一个拥有重度抑郁症的人我整天躲在房间不敢出去后来在网上有个人劝我说他吃过全世界最好吃的小蛋糕让我要乐观哪天我去他的城市他会请我吃。后来因为种种原因，我吃到了一个蛋糕，很甜很香，很像那个人说的小蛋糕，我的抑郁症终于好转了，我现在特别想去找那个人，告诉他小蛋糕真好吃。","2017-2019"
"8424","我可以做你的不二臣吗","2017-2019"
"8425","第一次带女朋友回家，她显得有些局促，我在一旁示意，“叫人呀！”她这才开口，“叔叔阿姨好......”我一听不对，“叫错了！”她脸脸刷的一下就红了，“公公婆婆好......”卧槽！，我无奈地看着女朋友，“这是我爷爷奶奶……”[大笑][大笑][大笑]","2017-2019"
"8426","在公交车上听着这首歌，正好等红灯，看见一个男生拿着两朵包好的玫瑰花，另一个手里提着一大兜吃的，走路好像带风脚步轻盈，头发上下波动。马上就要见到自己心爱的女孩了吧，突然觉得很美好。还有这首歌","2017-2019"
"8427","你知道吗我有点喜欢你多希望我们是相互中意","2017-2019"
"8428","“暧昧是什么？”“所有人都以为你们在一起了，只有你清楚的知道你们的距离。”","2017-2019"
"8429","之前在杭州和龙龙一起吃饭的时候，他给我看了这个词，就很期待这首歌，后来也很开心参与了编曲制作，希望你们喜欢这首热烈的白羊[星星][爱心]","2017-2019"
"8430","我是白羊，我很花心花心的爱她所有的样子。","2017-2019"
"8431","好想和徐秉龙沈以诚谈一场不分手的三角恋","2017-2019"
"8432","陈瑞一定是个短发的白羊座小可爱吧?","2017-2019"
"8433","自从遇见你人生苦短甜长","2017-2019"
"8434","希望将来有一天能用原创音乐来为00后正名。","2017-2019"
"8435","千禧年的你一点都不赖[爱心]","2017-2019"
"8436","我现在很忙不要来打扰我忙着学习忙着长大忙着给你一整首情诗","2017-2019"
"8437","半夜一点零八徐秉龙的私信来了给我推了这首歌本来想要放下手机睡觉了不知不觉就这么单曲循环了好几遍看着评论几十条几十条地增加怎么觉得有点感动和温暖呢这个深夜有这么多人和我在听同一首歌却在想着各自的心事.","2017-2019"
"8438","千禧年又名千福年，其概念源于基督教教义，可以简单的理解为一千年，就是与审判密切相关的那一千年，千禧年开始的标志是基督再临与义人的复活，在千禧年中得救的义人在天国与基督一同作王，并且调研了失丧者的生平记录，也明白了上帝的标准。","2017-2019"
"8439","他是好学生，成绩好长得俊。她是懒学生，爱玩爱闹。新学期他们成了同桌。他总是斜视或者俾睨她，从不拿正眼看她，听她讲笑话都只会用鼻孔哼。她气他那副死样子，就报仇似的到处说他暗恋她。他听到谣言后把她堵到墙角里，她吓得不行，刚想抱头求饶，却居然看到他涨红了脸：你是什么时候知道的？","2017-2019"
"8440","吃饭的时候隔壁桌有一对情侣男的夹了一块肉末茄子放在女孩子的碗里说：“呐把我的最爱给你”女孩子看着茄子反问了一句：“你的最爱不是我吗？”只见男生笑着对她说：“我跟茄子说话你插什么嘴”","2017-2019"
"8441","为什么我吃的每个青柠都是甜的，难得是我的味蕾出了问题吗？哦！我知道为什么了，因为是你给的","2017-2019"
"8442","隔壁班有个小哥哥是个超干净白白的认真读书的有洁癖的好学生我已经连续两个礼拜每天见到他跟他对视有一次刚睡醒脑子还没醒过来向他笑了一下他也朝我笑了一下他是不是也在注意着我我要不要去找他呢还是开始预谋邂逅[大笑]","2017-2019"
